group_id,female,manager,population,district_id,state_name,year
3539,t,f,150427,38,California,2013
3540,t,f,163694,39,California,2013
3541,t,f,124149,40,California,2013
3542,t,f,138732,41,California,2013
3543,t,f,133972,42,California,2013
3544,t,f,152923,43,California,2013
3545,t,f,124438,44,California,2013
3546,t,f,172199,45,California,2013
3547,t,f,143692,46,California,2013
3548,t,f,154219,47,California,2013
3549,t,f,163002,48,California,2013
3550,t,f,141648,49,California,2013
3551,t,f,147377,50,California,2013
3552,t,f,127571,51,California,2013
3553,t,f,162979,52,California,2013
3554,t,f,171356,53,California,2013
3555,t,f,193475,1,Colorado,2013
3556,t,f,186052,2,Colorado,2013
3557,t,f,152156,3,Colorado,2013
3558,t,f,161651,4,Colorado,2013
3559,t,f,156068,5,Colorado,2013
3560,t,f,178521,6,Colorado,2013
3561,t,f,175671,7,Colorado,2013
3562,t,f,169822,1,Connecticut,2013
3563,t,f,171146,2,Connecticut,2013
3564,t,f,179840,3,Connecticut,2013
3565,t,f,166243,4,Connecticut,2013
3566,t,f,171527,5,Connecticut,2013
3567,t,f,211776,0,Delaware,2013
3568,t,f,145189,1,Florida,2013
3569,t,f,150601,2,Florida,2013
3570,t,f,137885,3,Florida,2013
3571,t,f,159344,4,Florida,2013
3572,t,f,152175,5,Florida,2013
3573,t,f,134089,6,Florida,2013
3574,t,f,160004,7,Florida,2013
3575,t,f,141587,8,Florida,2013
3576,t,f,172096,9,Florida,2013
3577,t,f,161301,10,Florida,2013
3578,t,f,111368,11,Florida,2013
3579,t,f,150652,12,Florida,2013
3580,t,f,157579,13,Florida,2013
3581,t,f,167615,14,Florida,2013
3582,t,f,157369,15,Florida,2013
3583,t,f,137431,16,Florida,2013
3584,t,f,118892,17,Florida,2013
3585,t,f,141020,18,Florida,2013
3586,t,f,140811,19,Florida,2013
3587,t,f,163764,20,Florida,2013
3588,t,f,157003,21,Florida,2013
3589,t,f,161660,22,Florida,2013
3590,t,f,163442,23,Florida,2013
3591,t,f,154717,24,Florida,2013
3592,t,f,147817,25,Florida,2013
3593,t,f,162603,26,Florida,2013
3594,t,f,153286,27,Florida,2013
3595,t,f,141420,1,Georgia,2013
3596,t,f,130208,2,Georgia,2013
3597,t,f,143627,3,Georgia,2013
3598,t,f,166671,4,Georgia,2013
3599,t,f,161626,5,Georgia,2013
3600,t,f,173396,6,Georgia,2013
3601,t,f,162215,7,Georgia,2013
3602,t,f,130696,8,Georgia,2013
3603,t,f,137833,9,Georgia,2013
3604,t,f,147844,10,Georgia,2013
3605,t,f,164186,11,Georgia,2013
3606,t,f,129560,12,Georgia,2013
3607,t,f,161057,13,Georgia,2013
3608,t,f,138159,14,Georgia,2013
3609,t,f,153519,1,Hawaii,2013
3610,t,f,153487,2,Hawaii,2013
3611,t,f,152382,1,Idaho,2013
3612,t,f,165382,2,Idaho,2013
3613,t,f,160251,1,Illinois,2013
3614,t,f,148412,2,Illinois,2013
3615,t,f,153813,3,Illinois,2013
3616,t,f,140742,4,Illinois,2013
3617,t,f,201552,5,Illinois,2013
3618,t,f,173277,6,Illinois,2013
3619,t,f,163364,7,Illinois,2013
3620,t,f,174420,8,Illinois,2013
3621,t,f,163582,9,Illinois,2013
3622,t,f,155338,10,Illinois,2013
3623,t,f,163998,11,Illinois,2013
3624,t,f,148867,12,Illinois,2013
3625,t,f,165081,13,Illinois,2013
3626,t,f,171829,14,Illinois,2013
3627,t,f,151314,15,Illinois,2013
3628,t,f,155860,16,Illinois,2013
3629,t,f,153592,17,Illinois,2013
3630,t,f,166396,18,Illinois,2013
3631,t,f,150784,1,Indiana,2013
3632,t,f,154236,2,Indiana,2013
3633,t,f,154220,3,Indiana,2013
3634,t,f,163316,4,Indiana,2013
3635,t,f,175771,5,Indiana,2013
3636,t,f,153940,6,Indiana,2013
3637,t,f,166228,7,Indiana,2013
3638,t,f,152779,8,Indiana,2013
3639,t,f,167292,9,Indiana,2013
3640,t,f,190533,1,Iowa,2013
3641,t,f,189359,2,Iowa,2013
3642,t,f,196365,3,Iowa,2013
3643,t,f,182799,4,Iowa,2013
3644,t,f,157041,1,Kansas,2013
3645,t,f,162852,2,Kansas,2013
3646,t,f,180840,3,Kansas,2013
3647,t,f,155455,4,Kansas,2013
3648,t,f,133539,1,Kentucky,2013
3649,t,f,152160,2,Kentucky,2013
3650,t,f,175017,3,Kentucky,2013
3651,t,f,158894,4,Kentucky,2013
3652,t,f,111874,5,Kentucky,2013
3653,t,f,169140,6,Kentucky,2013
3654,t,f,165205,1,Louisiana,2013
3655,t,f,170797,2,Louisiana,2013
3656,t,f,160321,3,Louisiana,2013
3657,t,f,145482,4,Louisiana,2013
3658,t,f,143248,5,Louisiana,2013
3659,t,f,169113,6,Louisiana,2013
3660,t,f,170675,1,Maine,2013
3661,t,f,150991,2,Maine,2013
3662,t,f,171289,1,Maryland,2013
3663,t,f,192349,2,Maryland,2013
3664,t,f,187529,3,Maryland,2013
3665,t,f,196989,4,Maryland,2013
3666,t,f,192092,5,Maryland,2013
3667,t,f,177990,6,Maryland,2013
3668,t,f,170062,7,Maryland,2013
3669,t,f,195495,8,Maryland,2013
3670,t,f,173011,1,Massachusetts,2013
3671,t,f,181862,2,Massachusetts,2013
3672,t,f,173192,3,Massachusetts,2013
3673,t,f,190025,4,Massachusetts,2013
3674,t,f,198253,5,Massachusetts,2013
3675,t,f,188477,6,Massachusetts,2013
3676,t,f,200536,7,Massachusetts,2013
3677,t,f,198941,8,Massachusetts,2013
3678,t,f,169852,9,Massachusetts,2013
3679,t,f,141770,1,Michigan,2013
3680,t,f,159237,2,Michigan,2013
3681,t,f,159473,3,Michigan,2013
3682,t,f,140447,4,Michigan,2013
3683,t,f,137263,5,Michigan,2013
3684,t,f,153263,6,Michigan,2013
3685,t,f,149751,7,Michigan,2013
3686,t,f,165961,8,Michigan,2013
3687,t,f,166570,9,Michigan,2013
3688,t,f,153635,10,Michigan,2013
3689,t,f,171375,11,Michigan,2013
3690,t,f,152565,12,Michigan,2013
3691,t,f,123888,13,Michigan,2013
3692,t,f,142328,14,Michigan,2013
3693,t,f,170351,1,Minnesota,2013
3694,t,f,178004,2,Minnesota,2013
3695,t,f,174288,3,Minnesota,2013
3696,t,f,176400,4,Minnesota,2013
3697,t,f,180417,5,Minnesota,2013
3698,t,f,179423,6,Minnesota,2013
3699,t,f,155884,7,Minnesota,2013
3700,t,f,152609,8,Minnesota,2013
3701,t,f,153794,1,Mississippi,2013
3702,t,f,139433,2,Mississippi,2013
3703,t,f,149557,3,Mississippi,2013
3704,t,f,148736,4,Mississippi,2013
3705,t,f,179453,1,Missouri,2013
3706,t,f,189984,2,Missouri,2013
3707,t,f,175921,3,Missouri,2013
3708,t,f,158005,4,Missouri,2013
3709,t,f,180013,5,Missouri,2013
3710,t,f,172115,6,Missouri,2013
3711,t,f,164605,7,Missouri,2013
3712,t,f,146171,8,Missouri,2013
3713,t,f,232650,0,Montana,2013
3714,t,f,156186,1,Nebraska,2013
3715,t,f,158530,2,Nebraska,2013
3716,t,f,144466,3,Nebraska,2013
3717,t,f,137100,1,Nevada,2013
3718,t,f,147219,2,Nevada,2013
3719,t,f,166564,3,Nevada,2013
3720,t,f,135906,4,Nevada,2013
3721,t,f,166030,1,NewHampshire,2013
3722,t,f,165980,2,NewHampshire,2013
3723,t,f,171720,1,NewJersey,2013
3724,t,f,159428,2,NewJersey,2013
3725,t,f,174502,3,NewJersey,2013
3726,t,f,156867,4,NewJersey,2013
3727,t,f,174424,5,NewJersey,2013
3728,t,f,161150,6,NewJersey,2013
3729,t,f,177668,7,NewJersey,2013
3730,t,f,175769,8,NewJersey,2013
3731,t,f,163410,9,NewJersey,2013
3732,t,f,159143,10,NewJersey,2013
3733,t,f,176850,11,NewJersey,2013
3734,t,f,175044,12,NewJersey,2013
3735,t,f,147749,1,NewMexico,2013
3736,t,f,128094,2,NewMexico,2013
3737,t,f,133592,3,NewMexico,2013
3738,t,f,163860,1,NewYork,2013
3739,t,f,172279,2,NewYork,2013
3740,t,f,162653,3,NewYork,2013
3741,t,f,167567,4,NewYork,2013
3742,t,f,177404,5,NewYork,2013
3743,t,f,162783,6,NewYork,2013
3744,t,f,160680,7,NewYork,2013
3745,t,f,168750,8,NewYork,2013
3746,t,f,178463,9,NewYork,2013
3747,t,f,175872,10,NewYork,2013
3748,t,f,150274,11,NewYork,2013
3749,t,f,227888,12,NewYork,2013
3750,t,f,156452,13,NewYork,2013
3751,t,f,145356,14,NewYork,2013
3752,t,f,136937,15,NewYork,2013
3753,t,f,169485,16,NewYork,2013
3754,t,f,170886,17,NewYork,2013
3755,t,f,164210,18,NewYork,2013
3756,t,f,158447,19,NewYork,2013
3757,t,f,174108,20,NewYork,2013
3758,t,f,148192,21,NewYork,2013
3759,t,f,155714,22,NewYork,2013
3760,t,f,157903,23,NewYork,2013
3761,t,f,163122,24,NewYork,2013
3762,t,f,171707,25,NewYork,2013
3763,t,f,168852,26,NewYork,2013
3764,t,f,164581,27,NewYork,2013
3765,t,f,153138,1,NorthCarolina,2013
3766,t,f,153713,2,NorthCarolina,2013
3767,t,f,151708,3,NorthCarolina,2013
3768,t,f,182127,4,NorthCarolina,2013
3769,t,f,163671,5,NorthCarolina,2013
3770,t,f,164637,6,NorthCarolina,2013
3771,t,f,155095,7,NorthCarolina,2013
3772,t,f,150183,8,NorthCarolina,2013
3773,t,f,188777,9,NorthCarolina,2013
3774,t,f,160289,10,NorthCarolina,2013
3775,t,f,142587,11,NorthCarolina,2013
3776,t,f,175381,12,NorthCarolina,2013
3777,t,f,185491,13,NorthCarolina,2013
3778,t,f,178717,0,NorthDakota,2013
3779,t,f,155631,1,Ohio,2013
3780,t,f,163320,2,Ohio,2013
3781,t,f,175664,3,Ohio,2013
3782,t,f,155742,4,Ohio,2013
3783,t,f,173574,5,Ohio,2013
3784,t,f,143273,6,Ohio,2013
3785,t,f,157722,7,Ohio,2013
3786,t,f,158561,8,Ohio,2013
3787,t,f,162530,9,Ohio,2013
3788,t,f,161232,10,Ohio,2013
3789,t,f,151556,11,Ohio,2013
3790,t,f,181320,12,Ohio,2013
3791,t,f,162387,13,Ohio,2013
3792,t,f,168360,14,Ohio,2013
3793,t,f,165342,15,Ohio,2013
3794,t,f,164455,16,Ohio,2013
3795,t,f,171972,1,Oklahoma,2013
3796,t,f,137708,2,Oklahoma,2013
3797,t,f,151697,3,Oklahoma,2013
3798,t,f,160006,4,Oklahoma,2013
3799,t,f,167338,5,Oklahoma,2013
3800,t,f,179044,1,Oregon,2013
3801,t,f,152976,2,Oregon,2013
3802,t,f,192393,3,Oregon,2013
3803,t,f,156851,4,Oregon,2013
3804,t,f,170284,5,Oregon,2013
3805,t,f,158890,1,Pennsylvania,2013
3806,t,f,153006,2,Pennsylvania,2013
3807,t,f,153662,3,Pennsylvania,2013
3808,t,f,167492,4,Pennsylvania,2013
3809,t,f,149541,5,Pennsylvania,2013
3810,t,f,176788,6,Pennsylvania,2013
3811,t,f,172328,7,Pennsylvania,2013
3812,t,f,172211,8,Pennsylvania,2013
3813,t,f,144219,9,Pennsylvania,2013
3814,t,f,146278,10,Pennsylvania,2013
3815,t,f,164168,11,Pennsylvania,2013
3816,t,f,160376,12,Pennsylvania,2013
3817,t,f,165892,13,Pennsylvania,2013
3818,t,f,174636,14,Pennsylvania,2013
3819,t,f,165312,15,Pennsylvania,2013
3820,t,f,157516,16,Pennsylvania,2013
3821,t,f,150796,17,Pennsylvania,2013
3822,t,f,160258,18,Pennsylvania,2013
3823,t,f,124534,1,RhodeIsland,2013
3824,t,f,124524,2,RhodeIsland,2013
3825,t,f,172046,1,SouthCarolina,2013
3826,t,f,149302,2,SouthCarolina,2013
3827,t,f,129549,3,SouthCarolina,2013
3828,t,f,150636,4,SouthCarolina,2013
3829,t,f,142429,5,SouthCarolina,2013
3830,t,f,134173,6,SouthCarolina,2013
3831,t,f,140094,7,SouthCarolina,2013
3832,t,f,206161,0,SouthDakota,2013
3833,t,f,140996,1,Tennessee,2013
3834,t,f,153112,2,Tennessee,2013
3835,t,f,145487,3,Tennessee,2013
3836,t,f,152256,4,Tennessee,2013
3837,t,f,182392,5,Tennessee,2013
3838,t,f,148297,6,Tennessee,2013
3839,t,f,142970,7,Tennessee,2013
3840,t,f,149948,8,Tennessee,2013
3841,t,f,158087,9,Tennessee,2013
3842,t,f,139591,1,Texas,2013
3843,t,f,165843,2,Texas,2013
3844,t,f,182757,3,Texas,2013
3845,t,f,139611,4,Texas,2013
3846,t,f,146022,5,Texas,2013
3847,t,f,168377,6,Texas,2013
3848,t,f,172050,7,Texas,2013
3849,t,f,139106,8,Texas,2013
3850,t,f,168738,9,Texas,2013
3851,t,f,164366,10,Texas,2013
3852,t,f,141989,11,Texas,2013
3853,t,f,167795,12,Texas,2013
3854,t,f,143534,13,Texas,2013
3855,t,f,143999,14,Texas,2013
3856,t,f,131384,15,Texas,2013
3857,t,f,134345,16,Texas,2013
3858,t,f,168226,17,Texas,2013
3859,t,f,151778,18,Texas,2013
3860,t,f,148630,19,Texas,2013
3861,t,f,156341,20,Texas,2013
3862,t,f,182816,21,Texas,2013
3863,t,f,174151,22,Texas,2013
3864,t,f,131919,23,Texas,2013
3865,t,f,189536,24,Texas,2013
3866,t,f,148911,25,Texas,2013
3867,t,f,180875,26,Texas,2013
3868,t,f,147941,27,Texas,2013
3869,t,f,122181,28,Texas,2013
3870,t,f,122265,29,Texas,2013
3871,t,f,153497,30,Texas,2013
3872,t,f,163589,31,Texas,2013
3873,t,f,172260,32,Texas,2013
3874,t,f,125244,33,Texas,2013
3875,t,f,115138,34,Texas,2013
3876,t,f,161826,35,Texas,2013
3877,t,f,130558,36,Texas,2013
3878,t,f,145215,1,Utah,2013
3879,t,f,143112,2,Utah,2013
3880,t,f,138695,3,Utah,2013
3881,t,f,157047,4,Utah,2013
3882,t,f,159569,0,Vermont,2013
3883,t,f,172847,1,Virginia,2013
3884,t,f,169063,2,Virginia,2013
3885,t,f,172427,3,Virginia,2013
3886,t,f,162786,4,Virginia,2013
3887,t,f,160437,5,Virginia,2013
3888,t,f,165892,6,Virginia,2013
3889,t,f,187270,7,Virginia,2013
3890,t,f,207628,8,Virginia,2013
3891,t,f,144077,9,Virginia,2013
3892,t,f,183585,10,Virginia,2013
3893,t,f,195114,11,Virginia,2013
3894,t,f,155991,1,Washington,2013
3895,t,f,155002,2,Washington,2013
3896,t,f,132678,3,Washington,2013
3897,t,f,130958,4,Washington,2013
3898,t,f,141735,5,Washington,2013
3899,t,f,142942,6,Washington,2013
3900,t,f,199383,7,Washington,2013
3901,t,f,150166,8,Washington,2013
3902,t,f,155552,9,Washington,2013
3903,t,f,145916,10,Washington,2013
3904,t,f,123260,1,WestVirginia,2013
3905,t,f,124032,2,WestVirginia,2013
3906,t,f,102819,3,WestVirginia,2013
3907,t,f,165143,1,Wisconsin,2013
3908,t,f,193479,2,Wisconsin,2013
3909,t,f,174339,3,Wisconsin,2013
3910,t,f,166377,4,Wisconsin,2013
3911,t,f,181331,5,Wisconsin,2013
3912,t,f,171806,6,Wisconsin,2013
3913,t,f,165804,7,Wisconsin,2013
3914,t,f,173236,8,Wisconsin,2013
3915,t,f,134785,0,Wyoming,2013
3916,f,f,141863,1,Alabama,2013
3917,f,f,146839,2,Alabama,2013
3918,f,f,151947,3,Alabama,2013
3919,f,f,147177,4,Alabama,2013
3920,f,f,168583,5,Alabama,2013
3921,f,f,168084,6,Alabama,2013
3922,f,f,129302,7,Alabama,2013
3923,f,f,190610,0,Alaska,2013
3924,f,f,141413,1,Arizona,2013
3925,f,f,157451,2,Arizona,2013
3926,f,f,156364,3,Arizona,2013
3927,f,f,132976,4,Arizona,2013
3928,f,f,179972,5,Arizona,2013
3929,f,f,192547,6,Arizona,2013
3930,f,f,162051,7,Arizona,2013
3931,f,f,158110,8,Arizona,2013
3932,f,f,208825,9,Arizona,2013
3933,f,f,147587,1,Arkansas,2013
3934,f,f,174592,2,Arkansas,2013
3935,f,f,183790,3,Arkansas,2013
3936,f,f,149207,4,Arkansas,2013
3937,f,f,137553,1,California,2013
3938,f,f,173504,2,California,2013
3939,f,f,154104,3,California,2013
3940,f,f,157014,4,California,2013
3941,f,f,177189,5,California,2013
3942,f,f,157686,6,California,2013
3943,f,f,160248,7,California,2013
3944,f,f,136098,8,California,2013
3945,f,f,154932,9,California,2013
3946,f,f,164816,10,California,2013
3947,f,f,180439,11,California,2013
3948,f,f,230379,12,California,2013
3949,f,f,188331,13,California,2013
3950,f,f,198640,14,California,2013
3951,f,f,191611,15,California,2013
3952,f,f,136730,16,California,2013
3953,f,f,201719,17,California,2013
3954,f,f,201693,18,California,2013
3955,f,f,199137,19,California,2013
3956,f,f,168816,20,California,2013
3957,f,f,147717,21,California,2013
3958,f,f,165325,22,California,2013
3959,f,f,153695,23,California,2013
3960,f,f,183092,24,California,2013
3961,f,f,166061,25,California,2013
3962,f,f,185684,26,California,2013
3963,f,f,177701,27,California,2013
3964,f,f,205432,28,California,2013
3965,f,f,178475,29,California,2013
3966,f,f,199796,30,California,2013
3967,f,f,156710,31,California,2013
3968,f,f,167897,32,California,2013
3969,f,f,194679,33,California,2013
3970,f,f,193864,34,California,2013
3971,f,f,173530,35,California,2013
3972,f,f,147585,36,California,2013
3973,f,f,184628,37,California,2013
3974,f,f,173553,38,California,2013
3975,f,f,186770,39,California,2013
3976,f,f,171029,40,California,2013
3977,f,f,165086,41,California,2013
3978,f,f,178645,42,California,2013
3979,f,f,173216,43,California,2013
3980,f,f,153773,44,California,2013
3981,f,f,201385,45,California,2013
3982,f,f,189924,46,California,2013
3983,f,f,182070,47,California,2013
3984,f,f,197695,48,California,2013
3985,f,f,168311,49,California,2013
3986,f,f,172056,50,California,2013
3987,f,f,148790,51,California,2013
3988,f,f,184077,52,California,2013
3989,f,f,186447,53,California,2013
3990,f,f,221100,1,Colorado,2013
3991,f,f,222127,2,Colorado,2013
3992,f,f,177817,3,Colorado,2013
3993,f,f,194377,4,Colorado,2013
3994,f,f,168532,5,Colorado,2013
3995,f,f,202568,6,Colorado,2013
3996,f,f,203683,7,Colorado,2013
3997,f,f,178282,1,Connecticut,2013
3998,f,f,186410,2,Connecticut,2013
3999,f,f,172767,3,Connecticut,2013
4000,f,f,192632,4,Connecticut,2013
4001,f,f,182472,5,Connecticut,2013
4002,f,f,218471,0,Delaware,2013
4003,f,f,157679,1,Florida,2013
4004,f,f,153994,2,Florida,2013
4005,f,f,148117,3,Florida,2013
4006,f,f,179569,4,Florida,2013
4007,f,f,145805,5,Florida,2013
4008,f,f,151328,6,Florida,2013
4009,f,f,176285,7,Florida,2013
4010,f,f,145686,8,Florida,2013
4011,f,f,184893,9,Florida,2013
4012,f,f,176749,10,Florida,2013
4013,f,f,115607,11,Florida,2013
4014,f,f,156168,12,Florida,2013
4015,f,f,160462,13,Florida,2013
4016,f,f,171798,14,Florida,2013
4017,f,f,170630,15,Florida,2013
4018,f,f,145195,16,Florida,2013
4019,f,f,130801,17,Florida,2013
4020,f,f,161582,18,Florida,2013
4021,f,f,150923,19,Florida,2013
4022,f,f,152178,20,Florida,2013
4023,f,f,166866,21,Florida,2013
4024,f,f,201169,22,Florida,2013
4025,f,f,187786,23,Florida,2013
4026,f,f,161813,24,Florida,2013
4027,f,f,187265,25,Florida,2013
4028,f,f,176786,26,Florida,2013
4029,f,f,181556,27,Florida,2013
4030,f,f,152794,1,Georgia,2013
4031,f,f,118773,2,Georgia,2013
4032,f,f,159366,3,Georgia,2013
4033,f,f,163067,4,Georgia,2013
4034,f,f,168479,5,Georgia,2013
4035,f,f,203785,6,Georgia,2013
4036,f,f,187088,7,Georgia,2013
4037,f,f,138049,8,Georgia,2013
4038,f,f,162223,9,Georgia,2013
4039,f,f,154458,10,Georgia,2013
4040,f,f,193845,11,Georgia,2013
4041,f,f,137465,12,Georgia,2013
4042,f,f,161059,13,Georgia,2013
4043,f,f,158890,14,Georgia,2013
4044,f,f,175786,1,Hawaii,2013
4045,f,f,160779,2,Hawaii,2013
4046,f,f,189155,1,Idaho,2013
4047,f,f,203374,2,Idaho,2013
4048,f,f,143459,1,Illinois,2013
4049,f,f,132720,2,Illinois,2013
4050,f,f,183504,3,Illinois,2013
4051,f,f,183790,4,Illinois,2013
4052,f,f,217161,5,Illinois,2013
4053,f,f,200565,6,Illinois,2013
4054,f,f,151307,7,Illinois,2013
4055,f,f,199611,8,Illinois,2013
4056,f,f,191975,9,Illinois,2013
4057,f,f,185406,10,Illinois,2013
4058,f,f,182921,11,Illinois,2013
4059,f,f,154900,12,Illinois,2013
4060,f,f,166635,13,Illinois,2013
4061,f,f,192201,14,Illinois,2013
4062,f,f,162905,15,Illinois,2013
4063,f,f,169589,16,Illinois,2013
4064,f,f,161716,17,Illinois,2013
4065,f,f,182036,18,Illinois,2013
4066,f,f,168617,1,Indiana,2013
4067,f,f,169768,2,Indiana,2013
4068,f,f,182780,3,Indiana,2013
4069,f,f,185010,4,Indiana,2013
4070,f,f,192929,5,Indiana,2013
4071,f,f,169752,6,Indiana,2013
4072,f,f,166430,7,Indiana,2013
4073,f,f,171935,8,Indiana,2013
4074,f,f,179999,9,Indiana,2013
4075,f,f,202464,1,Iowa,2013
4076,f,f,195385,2,Iowa,2013
4077,f,f,216029,3,Iowa,2013
4078,f,f,203157,4,Iowa,2013
4079,f,f,187513,1,Kansas,2013
4080,f,f,176678,2,Kansas,2013
4081,f,f,199018,3,Kansas,2013
4082,f,f,180181,4,Kansas,2013
4083,f,f,154405,1,Kentucky,2013
4084,f,f,173779,2,Kentucky,2013
4085,f,f,179029,3,Kentucky,2013
4086,f,f,181019,4,Kentucky,2013
4087,f,f,120848,5,Kentucky,2013
4088,f,f,184412,6,Kentucky,2013
4089,f,f,200482,1,Louisiana,2013
4090,f,f,170070,2,Louisiana,2013
4091,f,f,187759,3,Louisiana,2013
4092,f,f,160945,4,Louisiana,2013
4093,f,f,143533,5,Louisiana,2013
4094,f,f,194828,6,Louisiana,2013
4095,f,f,172287,1,Maine,2013
4096,f,f,149425,2,Maine,2013
4097,f,f,181873,1,Maryland,2013
4098,f,f,176570,2,Maryland,2013
4099,f,f,198326,3,Maryland,2013
4100,f,f,188146,4,Maryland,2013
4101,f,f,191646,5,Maryland,2013
4102,f,f,196870,6,Maryland,2013
4103,f,f,157111,7,Maryland,2013
4104,f,f,209030,8,Maryland,2013
4105,f,f,170549,1,Massachusetts,2013
4106,f,f,187645,2,Massachusetts,2013
4107,f,f,192529,3,Massachusetts,2013
4108,f,f,194519,4,Massachusetts,2013
4109,f,f,209410,5,Massachusetts,2013
4110,f,f,198220,6,Massachusetts,2013
4111,f,f,196323,7,Massachusetts,2013
4112,f,f,203128,8,Massachusetts,2013
4113,f,f,171531,9,Massachusetts,2013
4114,f,f,150523,1,Michigan,2013
4115,f,f,174609,2,Michigan,2013
4116,f,f,171310,3,Michigan,2013
4117,f,f,154922,4,Michigan,2013
4118,f,f,134305,5,Michigan,2013
4119,f,f,166088,6,Michigan,2013
4120,f,f,161207,7,Michigan,2013
4121,f,f,180906,8,Michigan,2013
4122,f,f,171255,9,Michigan,2013
4123,f,f,173758,10,Michigan,2013
4124,f,f,191703,11,Michigan,2013
4125,f,f,169808,12,Michigan,2013
4126,f,f,114666,13,Michigan,2013
4127,f,f,137201,14,Michigan,2013
4128,f,f,179972,1,Minnesota,2013
4129,f,f,191657,2,Minnesota,2013
4130,f,f,189747,3,Minnesota,2013
4131,f,f,174883,4,Minnesota,2013
4132,f,f,197050,5,Minnesota,2013
4133,f,f,190888,6,Minnesota,2013
4134,f,f,173058,7,Minnesota,2013
4135,f,f,163649,8,Minnesota,2013
4136,f,f,162393,1,Mississippi,2013
4137,f,f,126157,2,Mississippi,2013
4138,f,f,156435,3,Mississippi,2013
4139,f,f,160279,4,Mississippi,2013
4140,f,f,166080,1,Missouri,2013
4141,f,f,207328,2,Missouri,2013
4142,f,f,188219,3,Missouri,2013
4143,f,f,172338,4,Missouri,2013
4144,f,f,187925,5,Missouri,2013
4145,f,f,185478,6,Missouri,2013
4146,f,f,179126,7,Missouri,2013
4147,f,f,155774,8,Missouri,2013
4148,f,f,249953,0,Montana,2013
4149,f,f,172316,1,Nebraska,2013
4150,f,f,173284,2,Nebraska,2013
4151,f,f,160997,3,Nebraska,2013
4152,f,f,168413,1,Nevada,2013
4153,f,f,171286,2,Nevada,2013
4154,f,f,182028,3,Nevada,2013
4155,f,f,154214,4,Nevada,2013
4156,f,f,186431,1,NewHampshire,2013
4157,f,f,176067,2,NewHampshire,2013
4158,f,f,174024,1,NewJersey,2013
4159,f,f,159480,2,NewJersey,2013
4160,f,f,179182,3,NewJersey,2013
4161,f,f,176147,4,NewJersey,2013
4162,f,f,189777,5,NewJersey,2013
4163,f,f,191896,6,NewJersey,2013
4164,f,f,203556,7,NewJersey,2013
4165,f,f,209137,8,NewJersey,2013
4166,f,f,186580,9,NewJersey,2013
4167,f,f,163992,10,NewJersey,2013
4168,f,f,195288,11,NewJersey,2013
4169,f,f,197592,12,NewJersey,2013
4170,f,f,167757,1,NewMexico,2013
4171,f,f,150509,2,NewMexico,2013
4172,f,f,144786,3,NewMexico,2013
4173,f,f,185047,1,NewYork,2013
4174,f,f,189699,2,NewYork,2013
4175,f,f,186509,3,NewYork,2013
4176,f,f,179095,4,NewYork,2013
4177,f,f,171603,5,NewYork,2013
4178,f,f,180712,6,NewYork,2013
4179,f,f,193252,7,NewYork,2013
4180,f,f,148705,8,NewYork,2013
4181,f,f,154016,9,NewYork,2013
4182,f,f,202544,10,NewYork,2013
4183,f,f,172357,11,NewYork,2013
4184,f,f,216075,12,NewYork,2013
4185,f,f,171720,13,NewYork,2013
4186,f,f,199795,14,NewYork,2013
4187,f,f,133289,15,NewYork,2013
4188,f,f,159680,16,NewYork,2013
4189,f,f,189975,17,NewYork,2013
4190,f,f,179890,18,NewYork,2013
4191,f,f,171420,19,NewYork,2013
4192,f,f,183540,20,NewYork,2013
4193,f,f,157957,21,NewYork,2013
4194,f,f,163647,22,NewYork,2013
4195,f,f,162040,23,NewYork,2013
4196,f,f,173070,24,NewYork,2013
4197,f,f,172596,25,NewYork,2013
4198,f,f,163543,26,NewYork,2013
4199,f,f,177351,27,NewYork,2013
4200,f,f,132316,1,NorthCarolina,2013
4201,f,f,160100,2,NorthCarolina,2013
4202,f,f,160350,3,NorthCarolina,2013
4203,f,f,185114,4,NorthCarolina,2013
4204,f,f,171852,5,NorthCarolina,2013
4205,f,f,181008,6,NorthCarolina,2013
4206,f,f,171134,7,NorthCarolina,2013
4207,f,f,161190,8,NorthCarolina,2013
4208,f,f,208641,9,NorthCarolina,2013
4209,f,f,173960,10,NorthCarolina,2013
4210,f,f,154891,11,NorthCarolina,2013
4211,f,f,170415,12,NorthCarolina,2013
4212,f,f,197713,13,NorthCarolina,2013
4213,f,f,211930,0,NorthDakota,2013
4214,f,f,170815,1,Ohio,2013
4215,f,f,176130,2,Ohio,2013
4216,f,f,175197,3,Ohio,2013
4217,f,f,172569,4,Ohio,2013
4218,f,f,181262,5,Ohio,2013
4219,f,f,155450,6,Ohio,2013
4220,f,f,173555,7,Ohio,2013
4221,f,f,175566,8,Ohio,2013
4222,f,f,160335,9,Ohio,2013
4223,f,f,163033,10,Ohio,2013
4224,f,f,133319,11,Ohio,2013
4225,f,f,190896,12,Ohio,2013
4226,f,f,164295,13,Ohio,2013
4227,f,f,182649,14,Ohio,2013
4228,f,f,183676,15,Ohio,2013
4229,f,f,188385,16,Ohio,2013
4230,f,f,196930,1,Oklahoma,2013
4231,f,f,156725,2,Oklahoma,2013
4232,f,f,193047,3,Oklahoma,2013
4233,f,f,187035,4,Oklahoma,2013
4234,f,f,194326,5,Oklahoma,2013
